,data,codice_regione,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_test,note_casi
230,2020-03-05T17:00:00,5,Veneto,92,24,116,264,380,17,10,407,11949,,,
231,2020-03-06T17:00:00,13,Abruzzo,9,0,9,0,9,0,0,9,96,,,
232,2020-03-06T17:00:00,17,Basilicata,1,0,1,2,3,0,0,3,63,,,
233,2020-03-06T17:00:00,18,Calabria,2,0,2,2,4,0,0,4,99,,,
234,2020-03-06T17:00:00,15,Campania,12,0,12,45,57,0,0,57,471,,,
235,2020-03-06T17:00:00,8,Emilia-Romagna,397,53,450,366,816,17,37,870,3136,,,
236,2020-03-06T17:00:00,6,Friuli Venezia Giulia,4,0,4,24,28,3,0,31,577,,,
237,2020-03-06T17:00:00,12,Lazio,26,8,34,16,50,3,1,54,1373,,,
238,2020-03-06T17:00:00,7,Liguria,12,5,17,7,24,5,3,32,229,,,
239,2020-03-06T17:00:00,3,Lombardia,1622,309,1931,77,2008,469,135,2612,13556,,,
240,2020-03-06T17:00:00,11,Marche,73,20,93,62,155,0,4,159,585,,,
241,2020-03-06T17:00:00,14,Molise,3,2,5,7,12,0,0,12,104,,,
242,2020-03-06T17:00:00,21,P.A. Bolzano,4,0,4,0,4,0,0,4,36,,,
243,2020-03-06T17:00:00,22,P.A. Trento,4,0,4,6,10,0,0,10,122,,,
244,2020-03-06T17:00:00,1,Piemonte,57,30,87,52,139,0,4,143,793,,,
245,2020-03-06T17:00:00,16,Puglia,5,1,6,9,15,1,1,17,395,,,
246,2020-03-06T17:00:00,20,Sardegna,2,0,2,3,5,0,0,5,99,,,
247,2020-03-06T17:00:00,19,Sicilia,7,0,7,15,22,2,0,24,367,,,
248,2020-03-06T17:00:00,9,Toscana,35,5,40,38,78,1,0,79,1097,,,
249,2020-03-06T17:00:00,10,Umbria,2,2,4,12,16,0,0,16,110,,,
250,2020-03-06T17:00:00,2,Valle d'Aosta,0,0,0,7,7,0,0,7,28,,,
251,2020-03-06T17:00:00,5,Veneto,117,27,144,310,454,22,12,488,13023,,,
252,2020-03-07T18:00:00,13,Abruzzo,11,0,11,0,11,0,0,11,123,,,
253,2020-03-07T18:00:00,17,Basilicata,1,0,1,2,3,0,0,3,75,,,
254,2020-03-07T18:00:00,18,Calabria,2,0,2,2,4,0,0,4,113,,,
255,2020-03-07T18:00:00,15,Campania,16,0,16,45,61,0,0,61,612,,,
256,2020-03-07T18:00:00,8,Emilia-Romagna,464,64,528,409,937,25,48,1010,3604,,,
257,2020-03-07T18:00:00,6,Friuli Venezia Giulia,7,1,8,31,39,3,0,42,577,,,
258,2020-03-07T18:00:00,12,Lazio,43,8,51,21,72,3,1,76,1582,,,
259,2020-03-07T18:00:00,7,Liguria,26,6,32,10,42,5,4,51,331,,,
260,2020-03-07T18:00:00,3,Lombardia,1661,359,2020,722,2742,524,154,3420,15778,,,
261,2020-03-07T18:00:00,11,Marche,94,36,130,71,201,0,6,207,816,,,
262,2020-03-07T18:00:00,14,Molise,3,2,5,9,14,0,0,14,112,,,
263,2020-03-07T18:00:00,21,P.A. Bolzano,8,0,8,1,9,0,0,9,36,,,
264,2020-03-07T18:00:00,22,P.A. Trento,6,1,7,7,14,0,0,14,194,,,
265,2020-03-07T18:00:00,1,Piemonte,110,38,148,54,202,0,5,207,1046,,,
266,2020-03-07T18:00:00,16,Puglia,9,2,11,12,23,1,2,26,395,,,
267,2020-03-07T18:00:00,20,Sardegna,2,0,2,3,5,0,0,5,99,,,
268,2020-03-07T18:00:00,19,Sicilia,8,0,8,25,33,2,0,35,643,,,
269,2020-03-07T18:00:00,9,Toscana,54,7,61,51,112,1,0,113,1331,,,
270,2020-03-07T18:00:00,10,Umbria,2,2,4,20,24,0,0,24,134,,,
271,2020-03-07T18:00:00,2,Valle d'Aosta,1,0,1,7,8,0,0,8,32,,,
272,2020-03-07T18:00:00,5,Veneto,123,41,164,341,505,25,13,543,14429,,,
273,2020-03-08T18:00:00,13,Abruzzo,14,0,14,3,17,0,0,17,163,,,
274,2020-03-08T18:00:00,17,Basilicata,2,0,2,2,4,0,0,4,123,,,
275,2020-03-08T18:00:00,18,Calabria,5,0,5,4,9,0,0,9,113,,,
276,2020-03-08T18:00:00,15,Campania,30,7,37,63,100,1,0,101,980,,,
277,2020-03-08T18:00:00,8,Emilia-Romagna,542,75,617,480,1097,27,56,1180,4344,,,
278,2020-03-08T18:00:00,6,Friuli Venezia Giulia,7,1,8,45,53,3,1,57,997,,,
279,2020-03-08T18:00:00,12,Lazio,47,8,55,26,81,3,3,87,1929,,,
280,2020-03-08T18:00:00,7,Liguria,39,11,50,17,67,5,6,78,401,,,
281,2020-03-08T18:00:00,3,Lombardia,2217,399,2616,756,3372,550,267,4189,18534,,,
282,2020-03-08T18:00:00,11,Marche,110,41,151,114,265,0,7,272,1025,,,
283,2020-03-08T18:00:00,14,Molise,4,2,6,8,14,0,0,14,116,,,
284,2020-03-08T18:00:00,21,P.A. Bolzano,8,0,8,1,9,0,0,9,36,,,
285,2020-03-08T18:00:00,22,P.A. Trento,7,2,9,14,23,0,0,23,228,,,
286,2020-03-08T18:00:00,1,Piemonte,245,45,290,65,355,0,5,360,1636,,,
287,2020-03-08T18:00:00,16,Puglia,17,3,20,16,36,1,3,40,627,,,
288,2020-03-08T18:00:00,20,Sardegna,5,0,5,6,11,0,0,11,149,,,
289,2020-03-08T18:00:00,19,Sicilia,18,0,18,33,51,2,0,53,791,,,
290,2020-03-08T18:00:00,9,Toscana,91,7,98,67,165,1,0,166,1618,,,
291,2020-03-08T18:00:00,10,Umbria,2,2,4,22,26,0,0,26,168,,,
292,2020-03-08T18:00:00,2,Valle d'Aosta,1,0,1,8,9,0,0,9,41,,,
293,2020-03-08T18:00:00,5,Veneto,146,47,193,430,623,29,18,670,15918,,,
294,2020-03-09T18:00:00,13,Abruzzo,25,0,25,5,30,0,0,30,237,,,
295,2020-03-09T18:00:00,17,Basilicata,2,0,2,3,5,0,0,5,135,,,
296,2020-03-09T18:00:00,18,Calabria,8,0,8,1,9,2,0,11,173,,,
297,2020-03-09T18:00:00,15,Campania,42,8,50,69,119,1,0,120,980,,,
298,2020-03-09T18:00:00,8,Emilia-Romagna,576,90,666,620,1286,30,70,1386,4906,,,
299,2020-03-09T18:00:00,6,Friuli Venezia Giulia,18,1,19,70,89,3,1,93,1344,,,
300,2020-03-09T18:00:00,12,Lazio,55,8,63,31,94,3,5,102,1929,,,
301,2020-03-09T18:00:00,7,Liguria,60,17,77,20,97,5,7,109,611,,,
302,2020-03-09T18:00:00,3,Lombardia,2802,440,3242,1248,4490,646,333,5469,20135,,,
303,2020-03-09T18:00:00,11,Marche,136,47,183,130,313,0,10,323,1250,,,
304,2020-03-09T18:00:00,14,Molise,4,2,6,8,14,0,0,14,212,,,
305,2020-03-09T18:00:00,21,P.A. Bolzano,8,0,8,1,9,0,0,9,36,,,
306,2020-03-09T18:00:00,22,P.A. Trento,10,2,12,21,33,0,0,33,267,,,
307,2020-03-09T18:00:00,1,Piemonte,222,50,272,65,337,0,13,350,1681,,,
308,2020-03-09T18:00:00,16,Puglia,20,6,26,20,46,1,3,50,685,,,
309,2020-03-09T18:00:00,20,Sardegna,8,0,8,11,19,0,0,19,185,,,
310,2020-03-09T18:00:00,19,Sicilia,19,0,19,33,52,2,0,54,836,,,
311,2020-03-09T18:00:00,9,Toscana,107,9,116,90,206,1,1,208,2018,,,
312,2020-03-09T18:00:00,10,Umbria,4,2,6,22,28,0,0,28,183,,,
313,2020-03-09T18:00:00,2,Valle d'Aosta,4,0,4,11,15,0,0,15,67,,,
314,2020-03-09T18:00:00,5,Veneto,186,51,237,457,694,30,20,744,15956,,,
315,2020-03-10T18:00:00,13,Abruzzo,17,9,26,11,37,0,1,38,310,,,
316,2020-03-10T18:00:00,17,Basilicata,2,0,2,5,7,0,0,7,148,,,
317,2020-03-10T18:00:00,18,Calabria,8,2,10,1,11,2,0,13,360,,,
318,2020-03-10T18:00:00,15,Campania,33,8,41,85,126,1,0,127,1141,,,
319,2020-03-10T18:00:00,8,Emilia-Romagna,669,98,767,650,1417,31,85,1533,5494,,,
320,2020-03-10T18:00:00,6,Friuli Venezia Giulia,27,6,33,77,110,3,3,116,1602,,,
321,2020-03-10T18:00:00,12,Lazio,50,15,65,34,99,11,6,116,3591,,,
322,2020-03-10T18:00:00,7,Liguria,57,29,86,42,128,5,8,141,694,,,
323,2020-03-10T18:00:00,3,Lombardia,3319,466,3785,642,4427,896,468,5791,21479,,,
324,2020-03-10T18:00:00,11,Marche,152,54,206,175,381,0,13,394,1437,,,
325,2020-03-10T18:00:00,14,Molise,3,3,6,9,15,0,0,15,225,,,
326,2020-03-10T18:00:00,21,P.A. Bolzano,17,1,18,20,38,0,0,38,36,,,
327,2020-03-10T18:00:00,22,P.A. Trento,19,3,22,28,50,2,0,52,399,,,
328,2020-03-10T18:00:00,1,Piemonte,306,66,372,64,436,0,17,453,2374,,,
329,2020-03-10T18:00:00,16,Puglia,28,6,34,21,55,1,3,59,747,,,
330,2020-03-10T18:00:00,20,Sardegna,9,0,9,11,20,0,0,20,204,,,
331,2020-03-10T18:00:00,19,Sicilia,17,2,19,41,60,2,0,62,955,,,
332,2020-03-10T18:00:00,9,Toscana,91,40,131,129,260,3,1,264,2573,,,
333,2020-03-10T18:00:00,10,Umbria,8,2,10,27,37,0,0,37,260,,,
334,2020-03-10T18:00:00,2,Valle d'Aosta,2,0,2,15,17,0,0,17,89,,,
335,2020-03-10T18:00:00,5,Veneto,204,67,271,512,783,47,26,856,16643,,,
336,2020-03-11T17:00:00,13,Abruzzo,17,9,26,11,37,0,1,38,310,,,
337,2020-03-11T17:00:00,17,Basilicata,1,1,2,6,8,0,0,8,155,,,
338,2020-03-11T17:00:00,18,Calabria,10,2,12,5,17,2,0,19,405,,,
339,2020-03-11T17:00:00,15,Campania,56,11,67,82,149,4,1,154,1375,,,
340,2020-03-11T17:00:00,8,Emilia-Romagna,745,104,849,739,1588,38,113,1739,6640,,,
341,2020-03-11T17:00:00,6,Friuli Venezia Giulia,16,5,21,89,110,10,6,126,2073,,,
342,2020-03-11T17:00:00,12,Lazio,67,18,85,40,125,19,6,150,3591,,,
343,2020-03-11T17:00:00,7,Liguria,74,34,108,73,181,5,8,194,1025,,,
344,2020-03-11T17:00:00,3,Lombardia,3852,560,4412,1351,5763,900,617,7280,25629,,,
345,2020-03-11T17:00:00,11,Marche,212,66,278,183,461,0,18,479,1656,,,
346,2020-03-11T17:00:00,14,Molise,4,3,7,9,16,0,0,16,233,,,
347,2020-03-11T17:00:00,21,P.A. Bolzano,8,4,12,63,75,0,0,75,75,,,
348,2020-03-11T17:00:00,22,P.A. Trento,28,4,32,42,74,3,0,77,527,,,
349,2020-03-11T17:00:00,1,Piemonte,319,75,394,86,480,0,21,501,2431,,,
350,2020-03-11T17:00:00,16,Puglia,38,4,42,29,71,1,5,77,909,,,
351,2020-03-11T17:00:00,20,Sardegna,10,0,10,27,37,0,0,37,283,,,
352,2020-03-11T17:00:00,19,Sicilia,23,1,24,57,81,2,0,83,1194,,,
353,2020-03-11T17:00:00,9,Toscana,87,54,141,173,314,5,1,320,2804,,,
354,2020-03-11T17:00:00,10,Umbria,7,5,12,32,44,2,0,46,340,,,
355,2020-03-11T17:00:00,2,Valle d'Aosta,2,0,2,17,19,0,1,20,99,,,
356,2020-03-11T17:00:00,5,Veneto,262,68,330,610,940,54,29,1023,21400,,,
357,2020-03-12T17:00:00,13,Abruzzo,47,12,59,19,78,4,2,84,867,,,
358,2020-03-12T17:00:00,17,Basilicata,1,1,2,6,8,0,0,8,155,,,
359,2020-03-12T17:00:00,18,Calabria,14,2,16,16,32,1,0,33,483,,,
360,2020-03-12T17:00:00,15,Campania,56,11,67,107,174,4,1,179,1551,,,
361,2020-03-12T17:00:00,8,Emilia-Romagna,814,112,926,832,1758,43,146,1947,7600,,,
362,2020-03-12T17:00:00,6,Friuli Venezia Giulia,23,10,33,115,148,11,8,167,2604,,,
363,2020-03-12T17:00:00,12,Lazio,85,20,105,67,172,19,9,200,5592,,,
364,2020-03-12T17:00:00,7,Liguria,100,36,136,107,243,20,11,274,1174,,,
365,2020-03-12T17:00:00,3,Lombardia,4247,605,4852,2044,6896,1085,744,8725,29534,,,
366,2020-03-12T17:00:00,11,Marche,254,76,330,240,570,0,22,592,1907,,,
367,2020-03-12T17:00:00,14,Molise,4,3,7,9,16,0,0,16,238,,,
368,2020-03-12T17:00:00,21,P.A. Bolzano,21,4,25,78,103,0,1,104,607,,,
369,2020-03-12T17:00:00,22,P.A. Trento,43,5,48,54,102,4,1,107,593,,,
370,2020-03-12T17:00:00,1,Piemonte,368,97,465,89,554,0,26,580,2879,,,
371,2020-03-12T17:00:00,16,Puglia,58,2,60,38,98,1,5,104,1269,,,
372,2020-03-12T17:00:00,20,Sardegna,12,0,12,27,39,0,0,39,302,,,
373,2020-03-12T17:00:00,19,Sicilia,28,5,33,78,111,2,2,115,1477,,,
374,2020-03-12T17:00:00,9,Toscana,100,59,159,193,352,7,5,364,3165,,,
375,2020-03-12T17:00:00,10,Umbria,8,8,16,46,62,2,0,64,458,,,
376,2020-03-12T17:00:00,2,Valle d'Aosta,7,0,7,19,26,0,1,27,118,,,
377,2020-03-12T17:00:00,5,Veneto,360,85,445,852,1297,55,32,1384,23438,,,
378,2020-03-13T17:00:00,13,Abruzzo,42,14,56,27,83,4,2,89,958,,,
379,2020-03-13T17:00:00,17,Basilicata,1,1,2,8,10,0,0,10,155,,,
380,2020-03-13T17:00:00,18,Calabria,18,3,21,16,37,1,0,38,504,,,
381,2020-03-13T17:00:00,15,Campania,60,19,79,134,213,5,2,220,1671,,,
382,2020-03-13T17:00:00,8,Emilia-Romagna,942,128,1070,941,2011,51,201,2263,8787,,,
383,2020-03-13T17:00:00,6,Friuli Venezia Giulia,59,8,67,169,236,11,10,257,3149,,,
384,2020-03-13T17:00:00,12,Lazio,122,24,146,96,242,24,11,277,6491,,,
385,2020-03-13T17:00:00,7,Liguria,128,44,172,132,304,24,17,345,1442,,,
386,2020-03-13T17:00:00,3,Lombardia,4435,650,5085,2647,7732,1198,890,9820,32700,,,
387,2020-03-13T17:00:00,11,Marche,337,85,422,276,698,0,27,725,2218,,,
388,2020-03-13T17:00:00,14,Molise,5,3,8,9,17,0,0,17,243,,,
389,2020-03-13T17:00:00,21,P.A. Bolzano,20,5,25,98,123,0,2,125,811,,,
390,2020-03-13T17:00:00,22,P.A. Trento,58,6,64,93,157,4,2,163,846,,,
391,2020-03-13T17:00:00,1,Piemonte,556,135,691,103,794,0,46,840,3105,,,
392,2020-03-13T17:00:00,16,Puglia,77,2,79,42,121,3,5,129,1449,,,
393,2020-03-13T17:00:00,20,Sardegna,12,0,12,31,43,0,0,43,504,,,
394,2020-03-13T17:00:00,19,Sicilia,37,7,44,82,126,2,2,130,1950,,,
395,2020-03-13T17:00:00,9,Toscana,134,77,211,244,455,10,5,470,4049,,,
396,2020-03-13T17:00:00,10,Umbria,11,10,21,52,73,2,1,76,576,,,
397,2020-03-13T17:00:00,2,Valle d'Aosta,6,0,6,21,27,0,1,28,189,,,
398,2020-03-13T17:00:00,5,Veneto,366,107,473,980,1453,100,42,1595,25691,,,
399,2020-03-14T17:00:00,13,Abruzzo,51,14,65,41,106,4,2,112,1232,,,
400,2020-03-14T17:00:00,17,Basilicata,0,2,2,8,10,0,0,10,155,,,
401,2020-03-14T17:00:00,18,Calabria,22,4,26,33,59,1,0,60,711,,,
402,2020-03-14T17:00:00,15,Campania,72,17,89,154,243,23,6,272,1936,,,
403,2020-03-14T17:00:00,8,Emilia-Romagna,1076,152,1228,1121,2349,54,241,2644,10043,,,
404,2020-03-14T17:00:00,6,Friuli Venezia Giulia,67,11,78,193,271,17,13,301,3376,,,
405,2020-03-14T17:00:00,12,Lazio,181,25,206,114,320,24,13,357,7335,,,
406,2020-03-14T17:00:00,7,Liguria,213,62,275,109,384,52,27,463,1750,,,
407,2020-03-14T17:00:00,3,Lombardia,4898,732,5630,3429,9059,1660,966,11685,37138,,,
408,2020-03-14T17:00:00,11,Marche,449,93,542,321,863,0,36,899,2561,,,
409,2020-03-14T17:00:00,14,Molise,5,3,8,9,17,0,0,17,247,,,
410,2020-03-14T17:00:00,21,P.A. Bolzano,26,7,33,137,170,0,3,173,1135,,,
411,2020-03-14T17:00:00,22,P.A. Trento,68,12,80,119,199,5,2,206,1006,,,
412,2020-03-14T17:00:00,1,Piemonte,538,150,688,126,814,0,59,873,3680,,,
413,2020-03-14T17:00:00,16,Puglia,91,6,97,59,156,2,8,166,1681,,,
414,2020-03-14T17:00:00,20,Sardegna,14,0,14,33,47,0,0,47,530,,,
415,2020-03-14T17:00:00,19,Sicilia,42,11,53,97,150,4,2,156,2100,,,
416,2020-03-14T17:00:00,9,Toscana,160,87,247,367,614,10,6,630,4595,,,
417,2020-03-14T17:00:00,10,Umbria,21,11,32,71,103,3,1,107,748,,,
418,2020-03-14T17:00:00,2,Valle d'Aosta,12,0,12,29,41,0,1,42,231,,,
419,2020-03-14T17:00:00,5,Veneto,366,119,485,1290,1775,107,55,1937,26980,,,
420,2020-03-15T17:00:00,13,Abruzzo,72,28,100,28,128,6,3,137,1419,,,
421,2020-03-15T17:00:00,17,Basilicata,0,2,2,9,11,0,0,11,208,,,
422,2020-03-15T17:00:00,18,Calabria,32,6,38,28,66,1,1,68,884,,,
423,2020-03-15T17:00:00,15,Campania,73,22,95,201,296,28,9,333,2213,,,
424,2020-03-15T17:00:00,8,Emilia-Romagna,1215,169,1384,1357,2741,68,284,3093,12054,,,
425,2020-03-15T17:00:00,6,Friuli Venezia Giulia,98,12,110,206,316,17,14,347,3407,,,
426,2020-03-15T17:00:00,12,Lazio,223,31,254,142,396,24,16,436,8345,,,
427,2020-03-15T17:00:00,7,Liguria,253,66,319,174,493,33,33,559,1973,,,
428,2020-03-15T17:00:00,3,Lombardia,5500,767,6267,3776,10043,2011,1218,13272,40369,,,
429,2020-03-15T17:00:00,11,Marche,521,98,619,468,1087,0,46,1133,2946,,,
430,2020-03-15T17:00:00,14,Molise,3,4,7,10,17,0,0,17,248,,,
431,2020-03-15T17:00:00,21,P.A. Bolzano,50,4,54,145,199,0,5,204,1497,,,
432,2020-03-15T17:00:00,22,P.A. Trento,73,19,92,275,367,5,6,378,1006,,,
433,2020-03-15T17:00:00,1,Piemonte,726,171,897,133,1030,0,81,1111,4375,,,
434,2020-03-15T17:00:00,16,Puglia,116,6,122,90,212,2,16,230,2017,,,
435,2020-03-15T17:00:00,20,Sardegna,16,0,16,59,75,0,2,77,613,,,
436,2020-03-15T17:00:00,19,Sicilia,56,15,71,108,179,7,2,188,2452,,,
437,2020-03-15T17:00:00,9,Toscana,175,107,282,481,763,10,8,781,5132,,,
438,2020-03-15T17:00:00,10,Umbria,25,13,38,101,139,3,1,143,965,,,
439,2020-03-15T17:00:00,2,Valle d'Aosta,10,3,13,43,56,0,1,57,230,,,
440,2020-03-15T17:00:00,5,Veneto,426,129,555,1434,1989,120,63,2172,32546,,,
441,2020-03-16T17:00:00,13,Abruzzo,71,37,108,57,165,7,4,176,1533,,,
442,2020-03-16T17:00:00,17,Basilicata,1,2,3,9,12,0,0,12,230,,,
443,2020-03-16T17:00:00,18,Calabria,36,7,43,44,87,1,1,89,1030,,,
444,2020-03-16T17:00:00,15,Campania,103,22,125,238,363,28,9,400,2517,,,
445,2020-03-16T17:00:00,8,Emilia-Romagna,1362,197,1559,1529,3088,88,346,3522,13096,,,
446,2020-03-16T17:00:00,6,Friuli Venezia Giulia,96,19,115,231,346,18,22,386,4851,,,
447,2020-03-16T17:00:00,12,Lazio,267,31,298,174,472,32,19,523,9330,,,
448,2020-03-16T17:00:00,7,Liguria,255,73,328,247,575,42,50,667,2189,,,
449,2020-03-16T17:00:00,3,Lombardia,6171,823,6994,3867,10861,2368,1420,14649,43565,,,
450,2020-03-16T17:00:00,11,Marche,528,110,638,547,1185,0,57,1242,3225,,,
451,2020-03-16T17:00:00,14,Molise,3,5,8,7,15,5,1,21,253,,,
452,2020-03-16T17:00:00,21,P.A. Bolzano,53,11,64,171,235,0,6,241,1740,,,
453,2020-03-16T17:00:00,22,P.A. Trento,73,19,92,275,367,5,6,378,1006,,,
454,2020-03-16T17:00:00,1,Piemonte,1045,186,1231,174,1405,0,111,1516,5588,,,
455,2020-03-16T17:00:00,16,Puglia,116,6,122,90,212,2,16,230,2017,,,
456,2020-03-16T17:00:00,20,Sardegna,39,0,39,66,105,0,2,107,797,,,
457,2020-03-16T17:00:00,19,Sicilia,75,20,95,108,203,8,2,213,2653,,,
458,2020-03-16T17:00:00,9,Toscana,175,107,282,559,841,11,14,866,5910,,,
459,2020-03-16T17:00:00,10,Umbria,30,15,45,114,159,4,1,164,1093,,,
460,2020-03-16T17:00:00,2,Valle d'Aosta,28,5,33,70,103,0,2,105,287,,,
461,2020-03-16T17:00:00,5,Veneto,498,156,654,1620,2274,130,69,2473,35052,,,
462,2020-03-17T17:00:00,13,Abruzzo,94,32,126,90,216,7,6,229,1688,,,
463,2020-03-17T17:00:00,17,Basilicata,5,2,7,13,20,0,0,20,262,,,
464,2020-03-17T17:00:00,18,Calabria,45,10,55,57,112,1,1,114,1293,,,
465,2020-03-17T17:00:00,15,Campania,127,24,151,272,423,28,9,460,2685,,,
466,2020-03-17T17:00:00,8,Emilia-Romagna,1566,223,1789,1615,3404,134,393,3931,14510,,,
467,2020-03-17T17:00:00,6,Friuli Venezia Giulia,104,21,125,222,347,17,30,394,4958,,,
468,2020-03-17T17:00:00,12,Lazio,314,44,358,192,550,34,23,607,9436,,,
469,2020-03-17T17:00:00,7,Liguria,299,85,384,277,661,57,60,778,2509,,,
470,2020-03-17T17:00:00,3,Lombardia,6953,879,7832,4263,12095,2485,1640,16220,46449,,,
471,2020-03-17T17:00:00,11,Marche,599,109,708,594,1302,0,69,1371,3225,,,
472,2020-03-17T17:00:00,14,Molise,7,5,12,7,19,5,1,25,301,,,
473,2020-03-17T17:00:00,21,P.A. Bolzano,71,11,82,200,282,1,8,291,2149,,,
474,2020-03-17T17:00:00,22,P.A. Trento,107,22,129,239,368,10,7,385,1727,,,
475,2020-03-17T17:00:00,1,Piemonte,1378,206,1584,180,1764,0,133,1897,6543,,,
476,2020-03-17T17:00:00,16,Puglia,155,14,169,151,320,2,18,340,3077,,,
477,2020-03-17T17:00:00,20,Sardegna,36,4,40,75,115,0,2,117,1003,,,
478,2020-03-17T17:00:00,19,Sicilia,86,28,114,112,226,8,3,237,2916,,,
479,2020-03-17T17:00:00,9,Toscana,329,143,472,552,1024,12,17,1053,6727,,,
480,2020-03-17T17:00:00,10,Umbria,36,21,57,135,192,4,1,197,1323,,,
481,2020-03-17T17:00:00,2,Valle d'Aosta,35,6,41,93,134,0,2,136,398,,,
482,2020-03-17T17:00:00,5,Veneto,548,171,719,1769,2488,136,80,2704,35478,,,
483,2020-03-18T17:00:00,13,Abruzzo,99,41,140,109,249,7,7,263,2054,,,
484,2020-03-18T17:00:00,17,Basilicata,9,2,11,16,27,0,0,27,262,,,
485,2020-03-18T17:00:00,18,Calabria,45,11,56,70,126,2,1,129,1668,,,
486,2020-03-18T17:00:00,15,Campania,127,24,151,272,423,28,9,460,2685,,,
487,2020-03-18T17:00:00,8,Emilia-Romagna,1784,247,2031,1884,3915,152,458,4525,15461,,,
488,2020-03-18T17:00:00,6,Friuli Venezia Giulia,128,27,155,261,416,15,31,462,4958,,,
489,2020-03-18T17:00:00,12,Lazio,374,44,418,232,650,42,32,724,11145,,,
490,2020-03-18T17:00:00,7,Liguria,401,100,501,243,744,70,73,887,2912,,,
491,2020-03-18T17:00:00,3,Lombardia,7285,924,8209,4057,12266,3488,1959,17713,48983,,,
492,2020-03-18T17:00:00,11,Marche,638,119,757,719,1476,0,92,1568,4109,,,
493,2020-03-18T17:00:00,14,Molise,7,6,13,8,21,6,1,28,361,,,
494,2020-03-18T17:00:00,21,P.A. Bolzano,79,18,97,269,366,1,9,376,2844,,,
495,2020-03-18T17:00:00,22,P.A. Trento,141,22,163,273,436,12,7,455,2187,,,
496,2020-03-18T17:00:00,1,Piemonte,1780,227,2007,180,2187,0,154,2341,7516,,,
497,2020-03-18T17:00:00,16,Puglia,156,30,186,176,362,2,19,383,3433,,,
498,2020-03-18T17:00:00,20,Sardegna,42,7,49,83,132,0,2,134,1135,,,
499,2020-03-18T17:00:00,19,Sicilia,100,29,129,138,267,12,3,282,3294,,,
500,2020-03-18T17:00:00,9,Toscana,427,160,587,704,1291,17,22,1330,7606,,,
501,2020-03-18T17:00:00,10,Umbria,54,21,75,166,241,4,2,247,1601,,,
502,2020-03-18T17:00:00,2,Valle d'Aosta,41,3,44,118,162,0,3,165,486,,,
503,2020-03-18T17:00:00,5,Veneto,646,195,841,2112,2953,167,94,3214,40841,,,
504,2020-03-19T17:00:00,13,Abruzzo,181,47,228,138,366,8,11,385,2409,,,
505,2020-03-19T17:00:00,17,Basilicata,8,5,13,24,37,0,0,37,353,,,
506,2020-03-19T17:00:00,18,Calabria,60,13,73,91,164,2,3,169,2342,,,
507,2020-03-19T17:00:00,15,Campania,213,36,249,356,605,30,17,652,3544,,,
508,2020-03-19T17:00:00,8,Emilia-Romagna,1900,260,2160,2346,4506,177,531,5214,18344,,,
509,2020-03-19T17:00:00,6,Friuli Venezia Giulia,134,29,163,359,522,41,36,599,4052,,,
510,2020-03-19T17:00:00,12,Lazio,426,45,471,270,741,44,38,823,11145,,,
511,2020-03-19T17:00:00,7,Liguria,491,112,603,280,883,85,91,1059,3348,,,
512,2020-03-19T17:00:00,3,Lombardia,7387,1006,8393,5545,13938,3778,2168,19884,52244,,,
513,2020-03-19T17:00:00,11,Marche,656,141,797,825,1622,0,115,1737,4512,,,
514,2020-03-19T17:00:00,14,Molise,19,6,25,13,38,6,2,46,426,,,
515,2020-03-19T17:00:00,21,P.A. Bolzano,87,18,105,316,421,1,14,436,3568,,,
516,2020-03-19T17:00:00,22,P.A. Trento,169,30,199,292,491,20,12,523,2203,,,
517,2020-03-19T17:00:00,1,Piemonte,2279,257,2536,218,2754,3,175,2932,8853,,,
518,2020-03-19T17:00:00,16,Puglia,173,31,204,245,449,4,25,478,4046,,,
519,2020-03-19T17:00:00,20,Sardegna,43,9,52,152,204,0,2,206,1334,,,
520,2020-03-19T17:00:00,19,Sicilia,143,36,179,142,321,15,4,340,3961,,,
521,2020-03-19T17:00:00,9,Toscana,501,178,679,743,1422,22,38,1482,8873,,,
522,2020-03-19T17:00:00,10,Umbria,69,21,90,238,328,4,2,334,1954,,,
523,2020-03-19T17:00:00,2,Valle d'Aosta,47,9,56,153,209,0,6,215,608,,,
524,2020-03-19T17:00:00,5,Veneto,771,209,980,2189,3169,200,115,3484,44658,,,
525,2020-03-20T17:00:00,13,Abruzzo,190,48,238,184,422,10,17,449,2695,,,
526,2020-03-20T17:00:00,17,Basilicata,8,5,13,39,52,0,0,52,443,,,
527,2020-03-20T17:00:00,18,Calabria,71,16,87,114,201,2,4,207,2690,,,
528,2020-03-20T17:00:00,15,Campania,130,41,171,531,702,30,17,749,3845,,,
529,2020-03-20T17:00:00,8,Emilia-Romagna,2083,267,2350,2739,5089,239,640,5968,20753,,,
530,2020-03-20T17:00:00,6,Friuli Venezia Giulia,143,32,175,380,555,63,38,656,4964,,,
531,2020-03-20T17:00:00,12,Lazio,537,47,584,328,912,53,43,1008,13889,,,
532,2020-03-20T17:00:00,7,Liguria,573,121,694,307,1001,101,119,1221,3794,,,
533,2020-03-20T17:00:00,3,Lombardia,7735,1050,8785,6635,15420,4295,2549,22264,57174,,,
